uid,traj_id,start_time,end_time,node_sequence,time_sequence
96,75,10:05:23,10:35:24,"[0, 3]","[""10:05:23"", ""10:35:24""]"
96,78,01:40:05,04:01:33,"[34, 0, 33]","[""01:40:05"", ""01:55:06"", ""04:01:33""]"
96,80,13:04:29,14:04:30,"[215, 164, 207, 0, 33]","[""13:04:29"", ""13:19:29"", ""13:34:29"", ""13:49:30"", ""14:04:30""]"
96,82,09:56:35,10:27:25,"[0, 34]","[""09:56:35"", ""10:27:25""]"
96,84,08:07:05,14:03:05,"[0, 214, 0]","[""08:07:05"", ""08:52:06"", ""14:03:05""]"
96,85,02:17:23,06:01:55,"[34, 20, 4, 34]","[""02:17:23"", ""02:32:24"", ""02:48:28"", ""06:01:55""]"
96,86,11:37:52,11:52:53,"[0, 99]","[""11:37:52"", ""11:52:53""]"
96,87,01:23:36,02:08:37,"[214, 165, 0]","[""01:23:36"", ""01:53:37"", ""02:08:37""]"
96,88,05:23:05,05:38:05,"[0, 21]","[""05:23:05"", ""05:38:05""]"
96,89,07:25:10,15:49:36,"[6, 43, 0, 34]","[""07:25:10"", ""12:36:53"", ""12:51:53"", ""15:49:36""]"
96,90,11:19:59,12:00:45,"[0, 34]","[""11:19:59"", ""12:00:45""]"
96,91,13:54:35,14:25:50,"[0, 34]","[""13:54:35"", ""14:25:50""]"
96,92,01:35:23,12:40:11,"[214, 215, 0, 16, 33, 34, 0, 164, 214]","[""01:35:23"", ""01:50:55"", ""02:37:05"", ""04:29:59"", ""05:07:57"", ""05:22:57"", ""10:49:06"", ""12:25:11"", ""12:40:11""]"
96,93,14:18:54,15:04:36,"[0, 34]","[""14:18:54"", ""15:04:36""]"
96,94,02:30:54,07:19:42,"[214, 212, 94, 85, 126, 3, 0, 20, 4, 20, 0]","[""02:30:54"", ""02:46:56"", ""03:02:58"", ""03:17:58"", ""03:32:58"", ""03:58:54"", ""05:16:52"", ""06:34:42"", ""06:49:42"", ""07:04:42"", ""07:19:42""]"
96,95,09:23:36,13:56:20,"[67, 8, 0, 164]","[""09:23:36"", ""10:10:44"", ""13:23:35"", ""13:56:20""]"
96,96,01:45:30,02:20:42,"[214, 164]","[""01:45:30"", ""02:20:42""]"
96,97,12:03:29,12:40:59,"[222, 164, 214]","[""12:03:29"", ""12:25:59"", ""12:40:59""]"
96,98,04:44:53,04:59:53,"[33, 0]","[""04:44:53"", ""04:59:53""]"
96,99,01:57:05,03:31:29,"[214, 212, 67, 108, 128, 15]","[""01:57:05"", ""02:15:35"", ""02:31:29"", ""03:01:29"", ""03:16:29"", ""03:31:29""]"
96,100,11:13:13,13:53:57,"[0, 164, 0, 34]","[""11:13:13"", ""12:51:58"", ""13:38:57"", ""13:53:57""]"
96,101,07:06:54,07:41:27,"[39, 164, 215]","[""07:06:54"", ""07:26:26"", ""07:41:27""]"
96,103,03:22:57,07:09:56,"[164, 0, 30, 40, 0, 164, 214]","[""03:22:57"", ""03:37:57"", ""05:53:24"", ""06:23:24"", ""06:39:56"", ""06:54:56"", ""07:09:56""]"
96,105,11:39:25,13:27:14,"[0, 19, 34]","[""11:39:25"", ""12:09:46"", ""13:27:14""]"
96,106,02:58:37,07:16:58,"[27, 6, 4, 0, 34]","[""02:58:37"", ""05:34:00"", ""06:44:56"", ""07:01:58"", ""07:16:58""]"
96,107,12:02:52,05:09:12,"[0, 34, 3, 0]","[""12:02:52"", ""16:29:58"", ""04:54:11"", ""05:09:12""]"
96,108,13:47:52,14:25:39,"[0, 34]","[""13:47:52"", ""14:25:39""]"
96,109,05:46:05,10:45:47,"[34, 0, 33, 34]","[""05:46:05"", ""06:01:06"", ""10:04:29"", ""10:45:47""]"
96,111,09:45:59,10:26:56,"[0, 34]","[""09:45:59"", ""10:26:56""]"
96,112,00:58:53,01:13:54,"[34, 0]","[""00:58:53"", ""01:13:54""]"
104,1,14:34:51,20:42:33,"[0, 20, 175, 41]","[""14:34:51"", ""18:29:10"", ""19:58:35"", ""20:42:33""]"
104,6,11:56:01,18:03:53,"[138, 4, 6, 4, 93, 4, 92, 175]","[""11:56:01"", ""12:12:27"", ""12:30:37"", ""13:36:39"", ""16:23:05"", ""16:38:40"", ""17:47:32"", ""18:03:53""]"
104,7,16:44:27,21:06:44,"[175, 41, 6, 4, 83, 41, 175]","[""16:44:27"", ""17:01:14"", ""17:19:03"", ""17:55:00"", ""20:30:47"", ""20:49:59"", ""21:06:44""]"
104,11,19:13:38,22:06:34,"[4, 41, 175]","[""19:13:38"", ""20:55:30"", ""22:06:34""]"
104,12,13:19:10,18:17:15,"[175, 41, 119, 220, 4, 47, 4, 175]","[""13:19:10"", ""13:34:15"", ""14:10:55"", ""14:27:43"", ""15:15:57"", ""17:27:20"", ""17:42:21"", ""18:17:15""]"
104,14,16:32:32,22:06:29,"[0, 6, 4, 175]","[""16:32:32"", ""16:53:51"", ""17:12:30"", ""22:06:29""]"
104,15,13:06:11,21:13:05,"[4, 93, 175]","[""13:06:11"", ""20:55:05"", ""21:13:05""]"
104,16,16:50:15,19:51:32,"[175, 4, 83, 4]","[""16:50:15"", ""17:09:22"", ""17:26:56"", ""19:51:32""]"
104,17,17:29:55,18:51:00,"[175, 41, 175]","[""17:29:55"", ""17:45:06"", ""18:51:00""]"
104,19,11:44:37,22:57:04,"[175, 4, 221, 4, 49, 222, 28, 125, 6, 4, 220, 41, 175]","[""11:44:37"", ""12:34:54"", ""16:36:40"", ""16:51:43"", ""18:01:37"", ""18:19:01"", ""19:15:46"", ""19:34:35"", ""19:49:37"", ""21:05:18"", ""22:22:45"", ""22:38:38"", ""22:57:04""]"
104,20,18:38:22,23:51:17,"[93, 92, 175]","[""18:38:22"", ""21:56:00"", ""23:51:17""]"
104,22,19:31:43,22:07:55,"[0, 48, 93, 175]","[""19:31:43"", ""19:48:12"", ""21:51:41"", ""22:07:55""]"
104,24,21:47:07,22:36:32,"[175, 220, 175, 49]","[""21:47:07"", ""22:03:27"", ""22:19:39"", ""22:36:32""]"
104,25,11:03:15,22:24:48,"[0, 5, 6, 175]","[""11:03:15"", ""19:27:11"", ""22:03:26"", ""22:24:48""]"
104,27,09:31:15,18:15:59,"[47, 49, 175]","[""09:31:15"", ""17:57:16"", ""18:15:59""]"
104,28,19:04:34,23:39:26,"[6, 4, 41, 175]","[""19:04:34"", ""22:30:15"", ""23:05:05"", ""23:39:26""]"
104,29,12:07:03,14:24:10,"[175, 4, 221]","[""12:07:03"", ""12:28:21"", ""14:24:10""]"
104,31,20:22:41,21:26:33,"[6, 41]","[""20:22:41"", ""21:26:33""]"
104,34,13:59:32,20:27:18,"[223, 159, 4, 175, 4, 41]","[""13:59:32"", ""14:57:54"", ""15:15:17"", ""15:30:21"", ""17:50:47"", ""20:27:18""]"
104,35,13:04:37,15:30:07,"[20, 223, 41]","[""13:04:37"", ""13:38:14"", ""15:30:07""]"
104,36,16:37:26,18:46:36,"[0, 36]","[""16:37:26"", ""18:46:36""]"
104,37,16:08:25,20:38:54,"[175, 49, 0, 49, 4]","[""16:08:25"", ""17:39:13"", ""20:06:16"", ""20:21:17"", ""20:38:54""]"
104,38,09:11:17,09:46:56,"[219, 140]","[""09:11:17"", ""09:46:56""]"
104,41,07:38:46,08:02:08,"[221, 139]","[""07:38:46"", ""08:02:08""]"
104,43,08:48:07,19:07:21,"[228, 224, 93, 4, 157, 0, 49]","[""08:48:07"", ""09:28:18"", ""11:11:27"", ""11:44:37"", ""18:33:05"", ""18:48:26"", ""19:07:21""]"
104,44,07:43:24,07:58:35,"[4, 49]","[""07:43:24"", ""07:58:35""]"
104,46,07:59:13,16:59:58,"[221, 21]","[""07:59:13"", ""16:59:58""]"
104,47,12:17:46,12:45:06,"[93, 20]","[""12:17:46"", ""12:45:06""]"
104,48,18:57:12,19:49:06,"[93, 175]","[""18:57:12"", ""19:49:06""]"
104,49,15:37:26,18:44:23,"[225, 21, 175, 4]","[""15:37:26"", ""16:07:28"", ""16:23:58"", ""18:44:23""]"
104,51,08:30:41,11:27:32,"[225, 223, 219]","[""08:30:41"", ""08:46:07"", ""11:27:32""]"
104,52,18:19:42,21:26:33,"[221, 4, 0, 49, 175]","[""18:19:42"", ""18:34:43"", ""18:49:58"", ""21:07:52"", ""21:26:33""]"
104,53,14:18:25,14:51:26,"[175, 221, 4]","[""14:18:25"", ""14:34:51"", ""14:51:26""]"
104,55,20:16:18,03:31:35,"[175, 180, 49, 175]","[""20:16:18"", ""20:33:34"", ""20:51:22"", ""03:31:35""]"
104,56,09:22:46,14:43:10,"[92, 4, 41]","[""09:22:46"", ""13:21:44"", ""14:43:10""]"
104,57,19:02:01,22:23:25,"[41, 6, 4, 41, 175]","[""19:02:01"", ""20:08:46"", ""20:25:14"", ""22:07:06"", ""22:23:25""]"
104,58,19:33:09,20:58:36,"[4, 175]","[""19:33:09"", ""20:58:36""]"
104,59,12:53:46,17:51:24,"[4, 21, 62]","[""12:53:46"", ""13:12:10"", ""17:51:24""]"
104,60,13:06:31,13:21:35,"[175, 4]","[""13:06:31"", ""13:21:35""]"
104,61,18:57:53,19:56:38,"[175, 0]","[""18:57:53"", ""19:56:38""]"
104,62,12:01:30,19:47:11,"[20, 6, 223, 6, 175, 227]","[""12:01:30"", ""12:17:30"", ""12:53:49"", ""16:05:05"", ""16:20:06"", ""19:47:11""]"
104,63,11:06:18,18:41:04,"[219, 0, 78, 41, 175, 227]","[""11:06:18"", ""16:43:38"", ""16:59:39"", ""17:18:15"", ""17:51:57"", ""18:41:04""]"
104,65,10:08:59,16:54:13,"[226, 200, 225]","[""10:08:59"", ""16:01:41"", ""16:54:13""]"
104,66,10:39:24,21:08:17,"[175, 92, 20, 4, 118, 175, 221, 219]","[""10:39:24"", ""13:40:58"", ""13:55:58"", ""14:11:37"", ""18:51:17"", ""19:09:26"", ""20:14:32"", ""21:08:17""]"
104,67,10:39:20,11:14:46,"[36, 175]","[""10:39:20"", ""11:14:46""]"
104,68,21:24:24,21:40:40,"[221, 175]","[""21:24:24"", ""21:40:40""]"
104,70,09:48:06,14:02:27,"[175, 4, 223, 175]","[""09:48:06"", ""10:09:32"", ""13:27:24"", ""14:02:27""]"
104,71,12:22:36,15:19:05,"[92, 175, 21]","[""12:22:36"", ""12:42:25"", ""15:19:05""]"
104,72,10:38:48,11:11:01,"[21, 175]","[""10:38:48"", ""11:11:01""]"
104,73,18:50:20,21:48:25,"[175, 4, 41, 175]","[""18:50:20"", ""19:07:45"", ""21:17:44"", ""21:48:25""]"
104,74,18:57:46,21:48:29,"[175, 92, 175, 6, 175]","[""18:57:46"", ""19:57:01"", ""20:13:22"", ""21:10:41"", ""21:48:29""]"
104,76,17:44:23,18:00:59,"[93, 175]","[""17:44:23"", ""18:00:59""]"
104,77,08:54:44,16:30:16,"[175, 180, 196, 20, 0, 17]","[""08:54:44"", ""09:12:38"", ""09:29:36"", ""12:24:03"", ""16:15:00"", ""16:30:16""]"
104,78,17:33:19,20:09:27,"[221, 83, 41, 175]","[""17:33:19"", ""19:36:09"", ""19:51:31"", ""20:09:27""]"
104,79,22:35:12,22:51:34,"[221, 4]","[""22:35:12"", ""22:51:34""]"
104,80,15:03:57,21:39:56,"[6, 175, 221, 219]","[""15:03:57"", ""15:21:45"", ""20:35:43"", ""21:39:56""]"
104,81,09:23:06,18:39:40,"[36, 21, 78, 21, 0, 227]","[""09:23:06"", ""09:54:08"", ""14:24:05"", ""14:42:39"", ""17:34:35"", ""18:39:40""]"
104,82,16:20:31,16:37:14,"[225, 21]","[""16:20:31"", ""16:37:14""]"
104,83,18:21:56,21:49:52,"[175, 4, 41]","[""18:21:56"", ""18:38:59"", ""21:49:52""]"
104,84,12:27:39,20:49:18,"[175, 92, 4, 20, 0, 175]","[""12:27:39"", ""12:43:51"", ""12:58:53"", ""14:30:31"", ""20:16:40"", ""20:49:18""]"
104,85,14:51:01,15:44:10,"[175, 93, 20, 4]","[""14:51:01"", ""15:07:39"", ""15:25:45"", ""15:44:10""]"
104,86,07:45:46,08:50:36,"[175, 221, 4, 46]","[""07:45:46"", ""08:02:33"", ""08:33:45"", ""08:50:36""]"
104,87,09:19:37,12:30:02,"[175, 5, 4, 175]","[""09:19:37"", ""09:34:41"", ""12:09:32"", ""12:30:02""]"
104,88,08:43:48,19:05:06,"[219, 228]","[""08:43:48"", ""19:05:06""]"
104,89,08:20:19,08:58:43,"[175, 78]","[""08:20:19"", ""08:58:43""]"
104,90,09:23:57,10:00:29,"[175, 93]","[""09:23:57"", ""10:00:29""]"
104,91,15:40:01,17:11:22,"[175, 4, 41]","[""15:40:01"", ""15:57:01"", ""17:11:22""]"
104,93,22:28:18,00:41:38,"[4, 41, 229, 175, 0]","[""22:28:18"", ""22:43:58"", ""23:02:54"", ""00:26:36"", ""00:41:38""]"
104,94,07:58:39,18:39:27,"[0, 242, 49, 175]","[""07:58:39"", ""17:58:34"", ""18:21:43"", ""18:39:27""]"
104,95,10:08:21,16:27:01,"[175, 196, 175]","[""10:08:21"", ""15:04:07"", ""16:27:01""]"
104,97,18:07:10,18:26:07,"[175, 41]","[""18:07:10"", ""18:26:07""]"
104,99,21:05:17,21:45:22,"[93, 180, 175]","[""21:05:17"", ""21:30:11"", ""21:45:22""]"
104,100,09:35:22,20:16:14,"[4, 21, 41, 4, 41, 6, 159, 6]","[""09:35:22"", ""10:05:27"", ""11:05:03"", ""11:24:16"", ""16:04:41"", ""16:21:57"", ""17:46:45"", ""20:16:14""]"
104,101,10:18:47,22:31:13,"[20, 175, 41, 25, 49, 4, 180, 175, 6, 41, 0]","[""10:18:47"", ""12:11:10"", ""12:27:20"", ""12:43:38"", ""15:35:09"", ""15:51:23"", ""16:30:39"", ""19:25:54"", ""20:14:51"", ""22:15:13"", ""22:31:13""]"
104,102,14:26:58,21:18:05,"[10, 245, 4, 175, 4, 6, 4]","[""14:26:58"", ""16:51:28"", ""17:06:31"", ""17:23:51"", ""18:49:24"", ""19:07:05"", ""21:18:05""]"
104,103,17:52:41,18:10:44,"[175, 41]","[""17:52:41"", ""18:10:44""]"
104,104,13:01:09,16:25:34,"[93, 175]","[""13:01:09"", ""16:25:34""]"
104,105,08:01:39,12:05:42,"[219, 227]","[""08:01:39"", ""12:05:42""]"
104,107,07:35:27,12:06:36,"[219, 175, 219]","[""07:35:27"", ""11:29:18"", ""12:06:36""]"
104,108,07:46:28,18:28:36,"[228, 219, 227]","[""07:46:28"", ""11:06:29"", ""18:28:36""]"
104,109,14:16:07,17:12:44,"[219, 175, 4]","[""14:16:07"", ""14:31:08"", ""17:12:44""]"
104,110,11:13:38,18:37:53,"[175, 41, 230, 6, 41]","[""11:13:38"", ""11:28:38"", ""17:14:13"", ""18:03:53"", ""18:37:53""]"
104,111,10:52:30,19:45:09,"[175, 41, 159, 162, 6, 175]","[""10:52:30"", ""16:26:35"", ""17:46:57"", ""19:15:07"", ""19:30:08"", ""19:45:09""]"
104,112,11:35:45,15:38:09,"[175, 4, 93, 4, 223, 21, 4]","[""11:35:45"", ""11:53:49"", ""12:23:50"", ""12:39:20"", ""13:49:06"", ""15:23:09"", ""15:38:09""]"
104,113,16:39:33,17:54:45,"[6, 21, 219]","[""16:39:33"", ""16:54:37"", ""17:54:45""]"
104,114,10:40:51,10:55:51,"[36, 21]","[""10:40:51"", ""10:55:51""]"
104,115,17:46:53,19:46:02,"[0, 4, 220, 4, 175]","[""17:46:53"", ""18:01:53"", ""18:39:37"", ""18:55:50"", ""19:46:02""]"
134,1,04:21:57,06:00:29,"[0, 166]","[""04:21:57"", ""06:00:29""]"
134,4,01:11:45,01:28:25,"[77, 0]","[""01:11:45"", ""01:28:25""]"
134,8,11:54:59,12:29:19,"[0, 41]","[""11:54:59"", ""12:29:19""]"
134,15,09:21:02,14:29:30,"[0, 6, 118, 224]","[""09:21:02"", ""09:36:11"", ""10:21:39"", ""14:29:30""]"
134,18,10:58:35,11:39:35,"[6, 220, 41]","[""10:58:35"", ""11:18:18"", ""11:39:35""]"
134,25,01:19:01,01:34:05,"[191, 0]","[""01:19:01"", ""01:34:05""]"
134,34,00:01:12,06:26:08,"[191, 18, 0]","[""00:01:12"", ""00:16:15"", ""06:26:08""]"
134,39,11:18:29,11:40:56,"[0, 191]","[""11:18:29"", ""11:40:56""]"
134,40,14:50:15,15:05:16,"[0, 191]","[""14:50:15"", ""15:05:16""]"
134,42,14:07:34,14:22:44,"[0, 191]","[""14:07:34"", ""14:22:44""]"
134,43,23:05:36,23:21:41,"[18, 0]","[""23:05:36"", ""23:21:41""]"
134,44,10:18:10,11:36:13,"[0, 6, 78, 0]","[""10:18:10"", ""10:50:53"", ""11:21:11"", ""11:36:13""]"
134,48,14:48:34,15:03:47,"[0, 191]","[""14:48:34"", ""15:03:47""]"
134,53,08:58:10,10:17:55,"[41, 30]","[""08:58:10"", ""10:17:55""]"
134,58,11:25:03,11:42:54,"[152, 0]","[""11:25:03"", ""11:42:54""]"
134,61,19:20:55,22:06:35,"[0, 78]","[""19:20:55"", ""22:06:35""]"
134,69,21:41:05,21:59:06,"[0, 21]","[""21:41:05"", ""21:59:06""]"
134,70,20:17:31,22:28:23,"[118, 6, 41]","[""20:17:31"", ""22:12:05"", ""22:28:23""]"
147,1,18:45:14,19:27:29,"[0, 25]","[""18:45:14"", ""19:27:29""]"
147,2,08:34:04,08:49:04,"[25, 0]","[""08:34:04"", ""08:49:04""]"
147,3,19:59:00,20:32:20,"[0, 231]","[""19:59:00"", ""20:32:20""]"
147,5,08:43:01,08:58:01,"[25, 0]","[""08:43:01"", ""08:58:01""]"
147,8,08:39:07,08:54:07,"[25, 30]","[""08:39:07"", ""08:54:07""]"
147,9,21:35:35,21:50:35,"[0, 30]","[""21:35:35"", ""21:50:35""]"
147,10,08:56:29,09:26:29,"[25, 0]","[""08:56:29"", ""09:26:29""]"
147,11,21:09:05,21:39:45,"[0, 25]","[""21:09:05"", ""21:39:45""]"
147,12,08:39:08,09:24:10,"[25, 0]","[""08:39:08"", ""09:24:10""]"
147,13,18:52:08,19:07:08,"[40, 25]","[""18:52:08"", ""19:07:08""]"
147,14,10:13:35,10:35:25,"[25, 30]","[""10:13:35"", ""10:35:25""]"
147,15,15:10:15,15:44:15,"[40, 0]","[""15:10:15"", ""15:44:15""]"
147,16,19:18:33,20:03:34,"[0, 30, 25]","[""19:18:33"", ""19:48:34"", ""20:03:34""]"
147,17,09:01:37,09:31:37,"[25, 0]","[""09:01:37"", ""09:31:37""]"
147,19,08:43:59,09:14:34,"[25, 30, 0]","[""08:43:59"", ""08:58:59"", ""09:14:34""]"
147,20,18:07:00,18:52:00,"[0, 25]","[""18:07:00"", ""18:52:00""]"
147,21,08:50:35,09:20:37,"[25, 0]","[""08:50:35"", ""09:20:37""]"
147,23,08:48:05,09:03:06,"[25, 40]","[""08:48:05"", ""09:03:06""]"
147,24,18:40:24,19:13:44,"[0, 25]","[""18:40:24"", ""19:13:44""]"
147,25,08:54:36,09:09:36,"[25, 0]","[""08:54:36"", ""09:09:36""]"
147,26,09:31:01,10:01:03,"[25, 0]","[""09:31:01"", ""10:01:03""]"
147,28,09:29:22,09:44:22,"[25, 0]","[""09:29:22"", ""09:44:22""]"
147,30,18:26:35,18:56:35,"[0, 25]","[""18:26:35"", ""18:56:35""]"
147,31,08:46:25,09:20:20,"[25, 0]","[""08:46:25"", ""09:20:20""]"
147,33,20:40:17,21:10:17,"[0, 30, 25]","[""20:40:17"", ""20:55:17"", ""21:10:17""]"
147,35,09:09:23,09:24:23,"[25, 30]","[""09:09:23"", ""09:24:23""]"
147,37,18:46:09,19:01:09,"[0, 30]","[""18:46:09"", ""19:01:09""]"
147,41,08:47:32,09:17:35,"[25, 40]","[""08:47:32"", ""09:17:35""]"
147,42,18:08:07,18:23:10,"[25, 0]","[""18:08:07"", ""18:23:10""]"
147,43,21:25:34,21:55:34,"[0, 25]","[""21:25:34"", ""21:55:34""]"
147,46,09:07:32,09:22:32,"[25, 30]","[""09:07:32"", ""09:22:32""]"
147,49,20:06:28,20:36:28,"[0, 40, 25]","[""20:06:28"", ""20:21:28"", ""20:36:28""]"
147,50,09:09:03,09:24:04,"[25, 0]","[""09:09:03"", ""09:24:04""]"
147,51,20:50:33,21:20:34,"[0, 25]","[""20:50:33"", ""21:20:34""]"
147,52,09:08:32,10:18:52,"[25, 0]","[""09:08:32"", ""10:18:52""]"
147,53,18:41:29,19:53:39,"[0, 231]","[""18:41:29"", ""19:53:39""]"
147,54,19:20:52,20:06:37,"[0, 231]","[""19:20:52"", ""20:06:37""]"
147,56,09:04:36,09:19:36,"[25, 30]","[""09:04:36"", ""09:19:36""]"
147,57,09:15:38,09:45:38,"[25, 30, 83]","[""09:15:38"", ""09:30:38"", ""09:45:38""]"
147,58,21:35:24,21:50:24,"[83, 25]","[""21:35:24"", ""21:50:24""]"
147,60,09:19:58,09:49:58,"[25, 30, 83]","[""09:19:58"", ""09:34:58"", ""09:49:58""]"
147,62,09:07:29,09:37:29,"[25, 140, 171]","[""09:07:29"", ""09:22:29"", ""09:37:29""]"
147,63,19:20:53,19:35:53,"[4, 97]","[""19:20:53"", ""19:35:53""]"
147,64,09:38:07,10:24:27,"[25, 0, 83]","[""09:38:07"", ""10:09:27"", ""10:24:27""]"
147,65,21:11:08,22:08:43,"[118, 69, 25]","[""21:11:08"", ""21:26:08"", ""22:08:43""]"
147,66,09:22:56,10:07:56,"[25, 30, 6]","[""09:22:56"", ""09:37:56"", ""10:07:56""]"
147,67,21:10:58,21:25:59,"[4, 0]","[""21:10:58"", ""21:25:59""]"
147,68,09:08:04,10:12:14,"[25, 20, 4]","[""09:08:04"", ""09:57:14"", ""10:12:14""]"
147,69,22:27:27,22:42:28,"[4, 25]","[""22:27:27"", ""22:42:28""]"
147,70,09:31:37,10:19:39,"[25, 0, 83]","[""09:31:37"", ""10:04:39"", ""10:19:39""]"
147,71,09:05:37,09:35:37,"[25, 6]","[""09:05:37"", ""09:35:37""]"
147,72,21:33:36,22:03:36,"[4, 25]","[""21:33:36"", ""22:03:36""]"
147,73,09:32:28,09:47:30,"[25, 6]","[""09:32:28"", ""09:47:30""]"
147,74,22:00:25,22:15:25,"[4, 26]","[""22:00:25"", ""22:15:25""]"
147,75,09:00:33,09:30:33,"[25, 40, 83]","[""09:00:33"", ""09:15:33"", ""09:30:33""]"
147,76,22:02:08,22:17:08,"[4, 25]","[""22:02:08"", ""22:17:08""]"
147,77,09:21:00,09:51:00,"[25, 0, 83]","[""09:21:00"", ""09:36:00"", ""09:51:00""]"
147,78,21:37:21,21:52:22,"[118, 139]","[""21:37:21"", ""21:52:22""]"
147,79,08:56:30,09:26:30,"[25, 30, 6]","[""08:56:30"", ""09:11:30"", ""09:26:30""]"
147,80,09:36:53,09:51:53,"[40, 83]","[""09:36:53"", ""09:51:53""]"
147,81,21:33:30,21:48:30,"[83, 4]","[""21:33:30"", ""21:48:30""]"
147,82,22:10:41,22:42:08,"[4, 0, 25]","[""22:10:41"", ""22:25:41"", ""22:42:08""]"
147,83,21:00:25,21:30:25,"[4, 0, 25]","[""21:00:25"", ""21:15:25"", ""21:30:25""]"
147,84,08:44:58,09:14:58,"[25, 6]","[""08:44:58"", ""09:14:58""]"
168,1,01:14:28,01:44:28,"[193, 165, 0]","[""01:14:28"", ""01:29:28"", ""01:44:28""]"
168,15,22:42:59,23:12:59,"[232, 50]","[""22:42:59"", ""23:12:59""]"
168,18,10:46:58,11:32:05,"[83, 234]","[""10:46:58"", ""11:32:05""]"
168,22,03:20:35,04:09:44,"[69, 38, 0]","[""03:20:35"", ""03:35:57"", ""04:09:44""]"
168,23,11:29:52,11:59:56,"[118, 235]","[""11:29:52"", ""11:59:56""]"
168,25,13:07:33,13:22:33,"[83, 237]","[""13:07:33"", ""13:22:33""]"
168,28,22:36:34,23:21:34,"[233, 178]","[""22:36:34"", ""23:21:34""]"
168,29,11:43:28,14:28:05,"[83, 62, 234]","[""11:43:28"", ""11:58:29"", ""14:28:05""]"
168,30,22:48:03,23:48:10,"[230, 178]","[""22:48:03"", ""23:48:10""]"
168,31,10:31:04,11:01:05,"[83, 237]","[""10:31:04"", ""11:01:05""]"
168,32,22:36:04,23:21:04,"[233, 232, 0]","[""22:36:04"", ""22:51:04"", ""23:21:04""]"
168,33,10:53:33,11:08:33,"[83, 117]","[""10:53:33"", ""11:08:33""]"
168,34,23:07:38,00:12:40,"[30, 236]","[""23:07:38"", ""00:12:40""]"
168,35,11:39:58,14:01:08,"[83, 62, 234]","[""11:39:58"", ""13:31:05"", ""14:01:08""]"
168,39,10:10:58,15:03:36,"[83, 18, 235, 234]","[""10:10:58"", ""10:25:58"", ""11:31:28"", ""15:03:36""]"
168,41,13:15:58,14:16:09,"[83, 205]","[""13:15:58"", ""14:16:09""]"
168,42,22:57:58,23:57:59,"[233, 220]","[""22:57:58"", ""23:57:59""]"
168,45,11:33:28,14:26:57,"[83, 62, 237, 235]","[""11:33:28"", ""13:39:47"", ""14:09:54"", ""14:26:57""]"
168,46,10:15:52,12:23:23,"[83, 233, 238]","[""10:15:52"", ""11:30:56"", ""12:23:23""]"
168,48,00:26:30,06:47:28,"[233, 83, 62]","[""00:26:30"", ""06:32:28"", ""06:47:28""]"
168,51,11:45:28,14:18:13,"[118, 62, 235]","[""11:45:28"", ""13:48:13"", ""14:18:13""]"
168,52,00:11:04,01:11:12,"[233, 4]","[""00:11:04"", ""01:11:12""]"
168,53,13:31:03,14:01:08,"[119, 237, 234]","[""13:31:03"", ""13:46:05"", ""14:01:08""]"
168,56,01:25:03,09:45:20,"[233, 8, 4, 62, 235]","[""01:25:03"", ""02:10:03"", ""02:25:03"", ""08:45:15"", ""09:45:20""]"
168,58,10:45:37,12:33:17,"[6, 235]","[""10:45:37"", ""12:33:17""]"
168,63,03:57:58,10:32:07,"[239, 240]","[""03:57:58"", ""10:32:07""]"
168,64,15:43:37,02:04:28,"[235, 238, 233]","[""15:43:37"", ""16:04:37"", ""02:04:28""]"
168,68,09:58:28,11:09:43,"[83, 230]","[""09:58:28"", ""11:09:43""]"
168,84,22:34:34,23:19:36,"[230, 25]","[""22:34:34"", ""23:19:36""]"
168,86,22:38:28,23:23:28,"[230, 232, 118]","[""22:38:28"", ""22:53:28"", ""23:23:28""]"
168,87,13:57:04,14:27:04,"[62, 234]","[""13:57:04"", ""14:27:04""]"
168,88,22:39:57,23:24:57,"[230, 118]","[""22:39:57"", ""23:24:57""]"
168,89,10:13:52,11:28:58,"[83, 41, 230]","[""10:13:52"", ""10:28:55"", ""11:28:58""]"
168,92,11:55:52,12:25:53,"[83, 234]","[""11:55:52"", ""12:25:53""]"
168,94,09:55:58,10:10:58,"[118, 1]","[""09:55:58"", ""10:10:58""]"
168,95,22:42:34,23:27:34,"[233, 118]","[""22:42:34"", ""23:27:34""]"
168,96,13:45:28,14:00:28,"[62, 237]","[""13:45:28"", ""14:00:28""]"
174,2,05:38:10,10:58:33,"[0, 18, 21]","[""05:38:10"", ""10:43:31"", ""10:58:33""]"
174,5,09:47:26,11:45:15,"[186, 21]","[""09:47:26"", ""11:45:15""]"
174,6,01:52:00,03:45:57,"[21, 4, 21]","[""01:52:00"", ""03:05:21"", ""03:45:57""]"
174,7,02:25:09,04:39:03,"[21, 241, 208, 241]","[""02:25:09"", ""03:38:54"", ""04:14:36"", ""04:39:03""]"
174,8,10:31:08,13:08:35,"[21, 78, 118, 4]","[""10:31:08"", ""12:22:38"", ""12:37:46"", ""13:08:35""]"
174,10,12:43:44,14:13:30,"[21, 8, 21]","[""12:43:44"", ""13:02:37"", ""14:13:30""]"
